User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
1391,John Hardin,emckinney@example.com,emckinney,23/10/41,Male,Port Steven,16/02/24,15/02/25,Annual,Visa,Auto-renew,Regular,Books,Documentary,Tablet,Low,3.4,3
1392,Jennifer Gordon,sotodavid@example.com,sotodavid,28/02/42,Male,Manuelmouth,23/02/24,22/02/25,Monthly,Visa,Auto-renew,Regular,Electronics,Horror,Tablet,Medium,4.2,8
1393,Brandon Henderson,barry62@example.com,barry62,14/05/42,Male,Lisaburgh,03/01/24,02/01/25,Monthly,Amex,Auto-renew,Regular,Clothing,Drama,Smart TV,Medium,4.4,9
1394,Robert Knight,melissasimpson@example.net,melissasimpson,16/10/34,Male,Chadberg,08/03/24,08/03/25,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Smart TV,Low,3.3,2
1395,Crystal Brooks,ryanrichard@example.net,ryanrichard,07/02/94,Female,Kathleenland,20/01/24,19/01/25,Monthly,Amex,Manual,Frequent,Electronics,Documentary,Tablet,Medium,4,0
1396,Jessica Hopkins,yatestracey@example.net,yatestracey,29/11/87,Female,Port Shawnshire,14/02/24,13/02/25,Monthly,Visa,Auto-renew,Regular,Clothing,Action,Tablet,High,4.6,6
1397,Jennifer Price,georgelane@example.net,georgelane,02/03/45,Female,South Shane,10/01/24,09/01/25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Action,Tablet,Low,4,6
1398,Kelly Harris,josephvaldez@example.net,josephvaldez,25/11/05,Female,New Austin,23/03/24,23/03/25,Annual,Mastercard,Auto-renew,Occasional,Books,Action,Smart TV,Medium,3.6,0
1399,Wanda Stevenson,hughesjames@example.net,hughesjames,26/07/93,Female,Laurenfurt,19/02/24,18/02/25,Annual,Amex,Auto-renew,Occasional,Books,Comedy,Smart TV,Medium,4.9,1
1400,Tiffany Phillips,jasonjohnson@example.com,jasonjohnson,10/04/39,Female,Lauratown,23/02/24,22/02/25,Annual,Visa,Manual,Frequent,Electronics,Sci-Fi,Smartphone,High,3.3,4
1401,Claire Herrera,bobbysanchez@example.com,bobbysanchez,26/09/58,Male,New Jenniferport,09/04/24,09/04/25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Horror,Smart TV,High,4.1,5
1402,Thomas Harrison,parrishlisa@example.org,parrishlisa,29/03/80,Female,Johnsonhaven,29/03/24,29/03/25,Annual,Visa,Auto-renew,Frequent,Books,Horror,Smart TV,High,4,5
1403,Joshua Rivas,thomas49@example.com,thomas49,16/02/79,Male,New Jeanette,06/03/24,06/03/25,Annual,Mastercard,Auto-renew,Occasional,Books,Comedy,Smartphone,Medium,3.8,6
1404,Christy Smith,gardnerdonna@example.org,gardnerdonna,03/07/95,Female,Johntown,02/02/24,01/02/25,Annual,Visa,Auto-renew,Frequent,Books,Drama,Smart TV,Medium,4.1,10
1405,Terry Williams,coxseth@example.org,coxseth,17/05/38,Male,East Peter,19/01/24,18/01/25,Annual,Visa,Manual,Frequent,Clothing,Comedy,Tablet,Low,3.3,0
1406,Christopher Santos,erin14@example.org,erin14,29/07/77,Female,East Christy,20/02/24,19/02/25,Monthly,Amex,Manual,Regular,Books,Romance,Smartphone,Low,3.5,10
1407,Kayla Dawson,stephenduke@example.com,stephenduke,02/05/42,Female,Jaredport,20/01/24,19/01/25,Monthly,Mastercard,Auto-renew,Occasional,Books,Comedy,Smartphone,High,3.9,7
1408,Lisa Flores,parkerjoshua@example.org,parkerjoshua,03/03/72,Female,Lyonsview,28/01/24,27/01/25,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Tablet,High,4.6,5
1409,Jamie Watts,john24@example.com,john24,26/12/41,Male,Kellyberg,31/01/24,30/01/25,Annual,Visa,Manual,Occasional,Electronics,Action,Smartphone,Medium,4.2,10
1410,Justin Chapman,melissa94@example.org,melissa94,04/05/89,Female,South Dennisberg,21/02/24,20/02/25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Documentary,Smart TV,High,3.7,0
1411,Ashley Graham,alicia26@example.org,alicia26,18/05/64,Male,West Sylviahaven,20/01/24,19/01/25,Annual,Amex,Manual,Frequent,Electronics,Sci-Fi,Smartphone,Medium,4.8,5
1412,Allison Bates,paul30@example.org,paul30,30/11/87,Female,South Brandonton,12/02/24,11/02/25,Monthly,Visa,Auto-renew,Occasional,Electronics,Comedy,Smart TV,Medium,3.1,4
1413,Stephen Johnson,brian37@example.net,brian37,16/08/02,Male,Cowanmouth,12/04/24,12/04/25,Annual,Mastercard,Manual,Frequent,Electronics,Drama,Smartphone,Low,4,1
1414,Beth Gordon,brownbrian@example.org,brownbrian,02/01/46,Female,Port Anthony,28/02/24,27/02/25,Monthly,Amex,Auto-renew,Frequent,Electronics,Horror,Tablet,Medium,4.1,4
1415,Gregory Martinez,walkeranne@example.com,walkeranne,12/12/83,Female,East Joseph,11/04/24,11/04/25,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Tablet,Low,3.2,0
1416,Kaylee Patton,hansoncourtney@example.org,hansoncourtney,22/02/65,Female,North Michelle,07/04/24,07/04/25,Monthly,Mastercard,Auto-renew,Regular,Books,Comedy,Smart TV,High,4.4,4
1417,Elizabeth Carey,ryanmyers@example.com,ryanmyers,29/03/40,Female,Manuelport,24/03/24,24/03/25,Annual,Amex,Auto-renew,Frequent,Clothing,Documentary,Smart TV,Medium,3.5,7
1418,Maria Flores,phamrachel@example.com,phamrachel,17/12/52,Male,Maynardside,07/02/24,06/02/25,Annual,Amex,Manual,Regular,Clothing,Romance,Smartphone,Low,3.4,1
1419,Jane Whitehead,michelle35@example.com,michelle35,30/05/43,Male,Smithstad,17/01/24,16/01/25,Monthly,Visa,Auto-renew,Frequent,Electronics,Romance,Smartphone,Medium,3.2,0
1420,Brian Lam,djohnson@example.org,djohnson,03/06/92,Male,Rhodesborough,31/01/24,30/01/25,Monthly,Amex,Manual,Occasional,Electronics,Sci-Fi,Smartphone,Low,4.4,2
1421,Douglas Sullivan PhD,sanchezalexis@example.com,sanchezalexis,22/02/87,Male,West Christopherburgh,29/01/24,28/01/25,Annual,Visa,Manual,Occasional,Books,Comedy,Smart TV,Medium,3.9,4
1422,David Perez,brandynichols@example.net,brandynichols,22/11/38,Female,Meltonburgh,08/02/24,07/02/25,Monthly,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Smartphone,High,4.2,3
1423,Christina Randolph,bernardwilliam@example.org,bernardwilliam,16/10/42,Female,Tylerberg,11/02/24,10/02/25,Annual,Amex,Auto-renew,Frequent,Electronics,Action,Smart TV,High,4.5,4
1424,Julie Jackson,williamtaylor@example.net,williamtaylor,11/06/40,Male,Jacquelinemouth,03/04/24,03/04/25,Annual,Amex,Manual,Frequent,Books,Action,Smart TV,Low,3.7,4
1425,Logan Alvarez,manuellawson@example.net,manuellawson,06/02/73,Female,Blakebury,28/03/24,28/03/25,Monthly,Visa,Manual,Frequent,Books,Romance,Smart TV,Low,4.1,2
1426,Katrina Rivera,jacksonharry@example.com,jacksonharry,10/11/54,Female,Bairdhaven,31/01/24,30/01/25,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Smart TV,High,4.9,5
1427,Christine Christian,edward67@example.net,edward67,22/09/44,Male,Ayersview,10/01/24,09/01/25,Annual,Mastercard,Manual,Frequent,Electronics,Sci-Fi,Smartphone,High,3.5,2
1428,Jessica Kim,nlevy@example.com,nlevy,23/02/89,Male,Jayside,21/02/24,20/02/25,Annual,Amex,Auto-renew,Occasional,Clothing,Romance,Smartphone,High,4.9,10
1429,Derek Phelps,portiz@example.com,portiz,03/12/54,Female,South Juliashire,05/03/24,05/03/25,Monthly,Amex,Manual,Frequent,Books,Documentary,Smartphone,Low,4.3,0
1430,James Doyle,shannon58@example.org,shannon58,16/05/88,Male,Aprilfort,18/01/24,17/01/25,Annual,Mastercard,Auto-renew,Occasional,Books,Comedy,Smartphone,Medium,4.5,6
1431,Ashley Thompson,ryanvictoria@example.net,ryanvictoria,10/11/94,Female,Lake Lisaport,23/02/24,22/02/25,Monthly,Amex,Manual,Frequent,Clothing,Action,Tablet,High,3.6,8
1432,Jessica Gomez,lwebster@example.com,lwebster,25/10/64,Male,Michelleport,23/02/24,22/02/25,Monthly,Visa,Auto-renew,Occasional,Books,Romance,Smart TV,Low,4.9,2
1433,David Moss,shelby44@example.org,shelby44,25/05/64,Male,Brianview,27/03/24,27/03/25,Annual,Mastercard,Auto-renew,Occasional,Clothing,Sci-Fi,Smartphone,High,4.7,3
1434,Kristen Alvarez,ariel03@example.com,ariel03,02/10/36,Male,West Robert,25/01/24,24/01/25,Monthly,Mastercard,Auto-renew,Regular,Books,Sci-Fi,Smartphone,High,4.2,3
1435,Mary Espinoza,xbryant@example.org,xbryant,01/01/76,Male,Powersland,09/04/24,09/04/25,Annual,Visa,Manual,Regular,Electronics,Documentary,Tablet,Medium,3.1,4
1436,Samuel Perez,hking@example.net,hking,17/01/43,Female,Benjaminbury,04/03/24,04/03/25,Annual,Amex,Manual,Frequent,Books,Romance,Tablet,Medium,4.6,0
1437,Jennifer James,stephaniepadilla@example.net,stephaniepadilla,28/08/55,Male,Wongview,29/03/24,29/03/25,Annual,Mastercard,Manual,Regular,Books,Drama,Smartphone,Low,3.3,0
1438,Crystal Robinson,barbara88@example.net,barbara88,07/04/74,Male,Moorebury,28/02/24,27/02/25,Annual,Amex,Manual,Frequent,Books,Sci-Fi,Tablet,Low,3.8,10
1439,Michael Brown,nataliebryant@example.com,nataliebryant,07/12/69,Female,Patelview,06/02/24,05/02/25,Annual,Visa,Manual,Occasional,Clothing,Documentary,Smartphone,Low,3.9,4
1440,Andrea Lewis,schaeferroberto@example.com,schaeferroberto,10/08/59,Female,Westton,30/03/24,30/03/25,Monthly,Visa,Auto-renew,Regular,Books,Comedy,Smart TV,High,3.2,8
1441,Carl Mendoza,arnoldlisa@example.net,arnoldlisa,01/07/05,Female,East Manuelland,21/03/24,21/03/25,Annual,Amex,Manual,Regular,Books,Comedy,Smart TV,Medium,4.3,10
1442,Lisa Mack,aaron29@example.net,aaron29,17/03/53,Male,Christophertown,05/03/24,05/03/25,Monthly,Mastercard,Manual,Frequent,Electronics,Horror,Smartphone,Medium,3.1,8
1443,Matthew Boone,brittany34@example.org,brittany34,17/12/05,Female,Henrytown,23/03/24,23/03/25,Annual,Mastercard,Auto-renew,Occasional,Clothing,Drama,Smartphone,Medium,3.8,0
1444,Kimberly Hughes,patelshaun@example.net,patelshaun,18/05/96,Male,Port Nancymouth,20/03/24,20/03/25,Monthly,Mastercard,Auto-renew,Regular,Electronics,Action,Tablet,Medium,3.6,8
1445,Curtis Williamson,april25@example.org,Apr-25,16/03/37,Female,Sawyerchester,22/02/24,21/02/25,Monthly,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,Low,3.5,3
1446,Dana Martin,laura88@example.net,laura88,18/12/53,Male,Toddburgh,04/04/24,04/04/25,Annual,Amex,Manual,Regular,Electronics,Documentary,Smartphone,Low,4,8
1447,Tony Rodriguez,vickieschneider@example.net,vickieschneider,19/03/88,Male,Hortonville,01/01/24,31/12/24,Monthly,Mastercard,Auto-renew,Regular,Books,Drama,Smartphone,Low,3.3,3
1448,Danielle Warren,esimmons@example.org,esimmons,05/02/62,Female,Port Tina,08/01/24,07/01/25,Annual,Visa,Auto-renew,Occasional,Books,Drama,Smartphone,Low,4.1,0
1449,Natalie Walter,brian80@example.com,brian80,21/03/57,Female,Martinezville,13/03/24,13/03/25,Annual,Mastercard,Manual,Regular,Clothing,Action,Tablet,Medium,4.4,0
1450,Vernon Brown,qjackson@example.net,qjackson,14/02/93,Female,Aprilland,22/02/24,21/02/25,Monthly,Amex,Manual,Occasional,Clothing,Action,Smartphone,High,3.2,9
1451,Gina Harvey,michaelwalker@example.com,michaelwalker,07/11/39,Female,Jessicaborough,14/03/24,14/03/25,Monthly,Amex,Auto-renew,Regular,Electronics,Horror,Smartphone,Medium,4,5
1452,Jill Jones,sharpjessica@example.net,sharpjessica,22/08/35,Female,Kentburgh,28/02/24,27/02/25,Annual,Mastercard,Manual,Occasional,Clothing,Action,Smartphone,Medium,3.7,2
1453,Zachary Hernandez,hansenmatthew@example.net,hansenmatthew,07/08/45,Male,West Meganmouth,29/03/24,29/03/25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Romance,Tablet,Low,3.5,8
1454,William Daniels,kathleen78@example.com,kathleen78,14/08/98,Female,East Nicholasmouth,23/03/24,23/03/25,Annual,Amex,Auto-renew,Occasional,Clothing,Drama,Smartphone,Medium,4.4,2
1455,Shane Peterson,deborah39@example.org,deborah39,15/03/45,Male,North Kristen,17/02/24,16/02/25,Monthly,Amex,Auto-renew,Regular,Clothing,Documentary,Tablet,High,4.6,9
1456,Mr. Nicholas Johnson,timothy23@example.net,timothy23,06/04/79,Male,Glassview,11/04/24,11/04/25,Annual,Amex,Auto-renew,Occasional,Books,Comedy,Smartphone,Low,4.9,5
1457,John Newman,tarariley@example.org,tarariley,26/10/60,Female,North James,01/02/24,31/01/25,Monthly,Amex,Manual,Occasional,Electronics,Horror,Smart TV,High,4.2,5
1458,Samantha Barber,smithmatthew@example.net,smithmatthew,01/12/80,Male,Riveratown,30/03/24,30/03/25,Monthly,Visa,Auto-renew,Frequent,Clothing,Sci-Fi,Smartphone,Medium,4.9,1
1459,Breanna George,adamsjesse@example.org,adamsjesse,26/10/96,Male,Longhaven,12/01/24,11/01/25,Monthly,Mastercard,Manual,Frequent,Books,Action,Smart TV,Medium,3.7,2
1460,Michael Conway,brendaallen@example.com,brendaallen,30/06/68,Male,Harrisfort,03/03/24,03/03/25,Annual,Mastercard,Auto-renew,Occasional,Clothing,Sci-Fi,Tablet,Low,3.3,3
1461,Jimmy Yang,james55@example.com,james55,04/11/52,Male,Williamsview,05/02/24,04/02/25,Annual,Amex,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Medium,4.8,0
1462,Patrick Banks,cookhannah@example.org,cookhannah,21/08/81,Male,Andersonville,16/02/24,15/02/25,Annual,Mastercard,Manual,Occasional,Clothing,Drama,Smartphone,Medium,3.2,10
1463,Jennifer Pratt,qhayes@example.net,qhayes,07/02/45,Male,West Teresa,08/03/24,08/03/25,Annual,Visa,Auto-renew,Regular,Books,Action,Tablet,Medium,3.6,8
1464,Christopher Campbell,dawn12@example.com,dawn12,18/10/76,Male,Kellyburgh,30/03/24,30/03/25,Annual,Amex,Manual,Occasional,Clothing,Horror,Tablet,Medium,3.7,7
1465,Brandon Huff,myerskatherine@example.net,myerskatherine,19/12/75,Male,West Jeremy,09/03/24,09/03/25,Annual,Visa,Manual,Regular,Books,Romance,Tablet,Medium,4.3,10
1466,James Johnston,phamevan@example.com,phamevan,08/06/87,Male,Lake Yvette,24/03/24,24/03/25,Monthly,Mastercard,Auto-renew,Regular,Books,Comedy,Tablet,Medium,4.7,8
1467,Tonya Meyer,garnerjennifer@example.com,garnerjennifer,27/03/45,Male,East Christopher,17/02/24,16/02/25,Monthly,Visa,Auto-renew,Occasional,Clothing,Drama,Smart TV,High,4,7
1468,Jose Cole,yjones@example.com,yjones,18/06/41,Female,North Darrell,23/01/24,22/01/25,Monthly,Visa,Auto-renew,Regular,Clothing,Horror,Tablet,Low,4,3
1469,Tommy Myers,cooperlee@example.net,cooperlee,28/12/72,Male,West Jeffrey,05/03/24,05/03/25,Annual,Visa,Manual,Occasional,Books,Comedy,Smart TV,Low,3.7,9
1470,Robert Jennings,juliesmith@example.com,juliesmith,10/03/79,Male,West Josechester,06/03/24,06/03/25,Annual,Amex,Manual,Regular,Electronics,Drama,Tablet,Medium,4.3,7
1471,Peter Lopez,murraysarah@example.org,murraysarah,11/09/04,Male,East Jamesstad,21/03/24,21/03/25,Annual,Amex,Manual,Frequent,Clothing,Sci-Fi,Tablet,Medium,3.4,1
1472,Jessica Doyle,cookdaniel@example.org,cookdaniel,12/08/82,Female,Port Philipchester,11/02/24,10/02/25,Annual,Mastercard,Auto-renew,Frequent,Books,Action,Tablet,Low,4.3,2
1473,Ellen Cox,freemanheather@example.com,freemanheather,07/01/36,Male,New Jamesberg,10/04/24,10/04/25,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Tablet,Low,3.2,3
1474,Holly Shaw,llewis@example.org,llewis,30/06/74,Male,North Alec,28/02/24,27/02/25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Smartphone,Medium,4,0
1475,Calvin Stewart,christine46@example.net,christine46,02/05/66,Female,New John,03/04/24,03/04/25,Monthly,Amex,Auto-renew,Regular,Clothing,Comedy,Tablet,High,3.5,6
1476,Jeremy Martinez,millerangela@example.org,millerangela,01/02/73,Male,West Stephanieberg,29/03/24,29/03/25,Monthly,Amex,Auto-renew,Occasional,Clothing,Documentary,Smartphone,High,4.2,7
1477,James Mcintosh,mhall@example.net,mhall,16/10/85,Female,Bethanyshire,22/01/24,21/01/25,Monthly,Mastercard,Manual,Frequent,Books,Action,Smartphone,High,3.7,8
1478,Paige Tran,princedorothy@example.org,princedorothy,21/08/58,Male,New Jerry,06/01/24,05/01/25,Annual,Amex,Manual,Regular,Books,Comedy,Smartphone,Medium,3.9,1
1479,Eric Huang,miguel07@example.org,miguel07,26/06/59,Male,Williamsview,28/02/24,27/02/25,Annual,Visa,Manual,Frequent,Electronics,Sci-Fi,Smart TV,High,5,0
1480,Michelle Lambert DVM,donaldturner@example.com,donaldturner,18/07/48,Female,North Sean,11/03/24,11/03/25,Annual,Mastercard,Manual,Occasional,Electronics,Action,Tablet,Low,3.4,4
1481,Daniel Garcia,tmahoney@example.org,tmahoney,03/09/71,Female,Elizabethfurt,21/03/24,21/03/25,Monthly,Mastercard,Auto-renew,Occasional,Books,Action,Smartphone,High,5,3
1482,Christine Porter,spennington@example.org,spennington,25/01/01,Male,Port Marcus,06/04/24,06/04/25,Monthly,Visa,Manual,Regular,Clothing,Romance,Tablet,Medium,4.8,5
1483,Sabrina Williams,njohnson@example.org,njohnson,08/05/77,Male,East Michelle,03/04/24,03/04/25,Annual,Amex,Manual,Frequent,Electronics,Drama,Smartphone,High,4.8,9
1484,Andrew Holmes,carteramy@example.com,carteramy,29/03/83,Male,Meganland,16/03/24,16/03/25,Annual,Visa,Auto-renew,Occasional,Books,Documentary,Smart TV,Medium,3.4,0
1485,David Ferrell,elizabethbowen@example.org,elizabethbowen,05/11/52,Female,South William,13/02/24,12/02/25,Monthly,Visa,Manual,Frequent,Clothing,Action,Tablet,Medium,4.9,5
1486,Sandra Little,canturichard@example.org,canturichard,11/01/06,Male,Shawnshire,26/03/24,26/03/25,Annual,Visa,Manual,Frequent,Electronics,Drama,Smart TV,Medium,4.6,9
1487,Cindy Wilson,susan15@example.org,susan15,07/04/95,Male,East William,01/04/24,01/04/25,Annual,Amex,Manual,Regular,Clothing,Comedy,Smart TV,Medium,3.7,6
1488,Debra Logan,rachaeljones@example.net,rachaeljones,04/06/63,Male,North Stevenshire,02/02/24,01/02/25,Monthly,Mastercard,Auto-renew,Frequent,Books,Action,Tablet,Medium,4.8,9
1489,Matthew Gonzales,obennett@example.com,obennett,30/12/91,Female,Meganfort,29/01/24,28/01/25,Monthly,Amex,Manual,Occasional,Electronics,Horror,Smart TV,High,3.3,6
1490,Stephanie Alexander,wmoyer@example.com,wmoyer,16/02/49,Male,Matthewfort,03/01/24,02/01/25,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Medium,3.8,8
1491,Matthew Wong,ortegagrant@example.org,ortegagrant,20/10/61,Male,Jessicaburgh,07/01/24,06/01/25,Annual,Mastercard,Manual,Frequent,Electronics,Action,Smartphone,Medium,4.1,3
1492,Pamela Anthony,dadams@example.org,dadams,26/12/82,Male,Romeroside,16/01/24,15/01/25,Monthly,Visa,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Medium,3.6,1
1493,Susan Maldonado,hesterperry@example.net,hesterperry,09/10/91,Female,Lake Angela,11/03/24,11/03/25,Annual,Amex,Auto-renew,Regular,Electronics,Drama,Tablet,High,3.1,2
1494,Michelle Allen,ariana79@example.com,ariana79,03/07/91,Female,New Heather,11/04/24,11/04/25,Monthly,Mastercard,Manual,Occasional,Clothing,Drama,Smartphone,Low,4.6,2
1495,Kristin Ross,jeanetterichardson@example.com,jeanetterichardson,19/06/67,Female,Matthewmouth,22/01/24,21/01/25,Monthly,Mastercard,Manual,Occasional,Books,Romance,Smartphone,Medium,3,5
1496,Amber Anderson,sandovaljasmin@example.net,sandovaljasmin,12/07/05,Female,Olsonburgh,20/02/24,19/02/25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Low,4.4,3
1497,Heather Singh,wilsonjoseph@example.net,wilsonjoseph,27/11/45,Male,East Scott,11/03/24,11/03/25,Monthly,Amex,Manual,Frequent,Books,Horror,Tablet,Medium,3.7,8
1498,Jennifer Morales MD,bbrooks@example.com,bbrooks,13/03/45,Male,Port Kevinshire,21/03/24,21/03/25,Annual,Visa,Manual,Occasional,Books,Romance,Smart TV,High,3.1,1
1499,Sarah Castro,jeffrey86@example.net,jeffrey86,21/03/36,Female,East Jacquelinehaven,12/04/24,12/04/25,Annual,Visa,Manual,Regular,Clothing,Drama,Smart TV,Medium,4.5,0
1500,Brandon Strong,kristen50@example.org,kristen50,08/04/93,Male,Port Debbie,06/01/24,05/01/25,Monthly,Visa,Manual,Occasional,Books,Action,Smart TV,Medium,3.4,3
1501,Julie Houston,juan01@example.com,juan01,27/04/02,Male,Jeffreyfort,24/01/24,23/01/25,Monthly,Mastercard,Auto-renew,Regular,Books,Action,Tablet,Low,4.8,6
1502,Kelly Young,omathews@example.org,omathews,28/09/73,Male,Lamberttown,02/03/24,02/03/25,Annual,Mastercard,Manual,Occasional,Clothing,Comedy,Smart TV,Medium,4.9,5
1503,Janet Bryant,dsmith@example.org,dsmith,27/05/75,Female,West Margaretfort,22/02/24,21/02/25,Monthly,Amex,Auto-renew,Regular,Electronics,Horror,Smart TV,High,4.7,5
1504,Jeffrey Reynolds,usmith@example.com,usmith,09/06/40,Male,Jacksonton,27/02/24,26/02/25,Annual,Amex,Manual,Frequent,Electronics,Drama,Smart TV,Low,4.1,4
1505,Mitchell Johnson,scotthatfield@example.org,scotthatfield,22/12/98,Female,North Vickiport,06/04/24,06/04/25,Monthly,Visa,Auto-renew,Occasional,Books,Horror,Smartphone,Low,4.1,0
1506,Shawn Roberson,kellybrooks@example.org,kellybrooks,17/06/78,Female,Lefort,10/02/24,09/02/25,Annual,Visa,Manual,Regular,Books,Comedy,Smartphone,Medium,4.3,9
1507,Kara Wong,tiffany73@example.com,tiffany73,20/08/59,Female,North Jose,19/02/24,18/02/25,Annual,Amex,Manual,Regular,Books,Sci-Fi,Smartphone,Low,4.3,1
1508,Danielle Hinton,teresahill@example.net,teresahill,09/04/46,Female,Port Adamburgh,27/03/24,27/03/25,Monthly,Amex,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,3.7,6
1509,Melissa Cruz,ecunningham@example.org,ecunningham,03/04/35,Male,Lewisview,24/01/24,23/01/25,Monthly,Mastercard,Auto-renew,Regular,Books,Romance,Tablet,Medium,3.5,8
1510,Kayla Hernandez,danderson@example.net,danderson,11/08/57,Female,East Robertshire,15/02/24,14/02/25,Annual,Amex,Manual,Occasional,Electronics,Comedy,Smartphone,Medium,3.2,9
1511,Elizabeth Johnson,kathymcdonald@example.com,kathymcdonald,30/09/82,Female,East Shaneburgh,15/01/24,14/01/25,Monthly,Amex,Auto-renew,Occasional,Electronics,Documentary,Smartphone,High,4.6,9
1512,Crystal Smith,christinafarmer@example.net,christinafarmer,12/01/84,Male,Lake Rachel,11/01/24,10/01/25,Monthly,Amex,Auto-renew,Frequent,Electronics,Drama,Tablet,Low,3.4,8
1513,Tiffany Gonzalez,changnicholas@example.org,changnicholas,08/11/40,Male,Caseymouth,11/01/24,10/01/25,Annual,Visa,Auto-renew,Frequent,Clothing,Comedy,Tablet,Medium,4.6,2
1514,Tammy Cook,andersonjared@example.org,andersonjared,18/03/41,Male,West Joy,28/03/24,28/03/25,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Smart TV,Medium,4.9,9
